m2_terreno,cantidad_personas,orientacion,forma_terreno,cantidad_dormitorio,cantidad_bano,m2_cocina,m2_estar_comedor,m2_dormitorios_total,m2_banos_total,costo_estimado,tiempo_meses,layout_key_target
102,1,3,angosto,2,1,11.9,6.6,22.7,4.1,39763,4,2-dorm
302,2,2,ancho,1,1,12.3,22,9,3.6,32619,4,1-dorm
330,2,2,cuadrado,2,1,11.9,28.2,24.3,3.6,67848,5,2-dorm
192,3,1,angosto,3,2,5.5,18.9,28.3,8.3,50374,7,3-dorm-largo
168,1,4,irregular,2,1,7.4,12.9,22.5,4.6,47152,4,2-dorm
169,4,3,cuadrado,3,2,7,15.2,29.3,8.1,59488,7,3-dorm-compacto
189,2,4,angosto,2,1,9.4,12.1,27.3,3.1,40983,6,2-dorm
276,1,3,ancho,2,1,7.4,15.9,19.7,4.1,34114,4,2-dorm
285,4,2,irregular,3,3,10.1,24.4,33,11,76660,6,3-dorm-compacto
306,3,4,ancho,2,1,11,31.2,24.7,4.2,50172,7,2-dorm
432,4,2,irregular,3,1,9.9,36.9,34.6,3.8,67317,8,3-dorm-compacto
333,2,3,cuadrado,1,1,11.9,24.3,11.8,3.6,47479,6,1-dorm
235,1,4,ancho,1,1,10.3,16,12.1,4.1,30607,4,1-dorm
217,3,3,irregular,2,1,11,16.5,28,4.6,57351,7,2-dorm
430,4,3,angosto,2,2,11.2,41.3,27,7.8,74313,9,2-dorm
202,1,4,ancho,1,1,12,11.4,14.2,4.8,42120,5,1-dorm
239,4,1,irregular,3,2,9.9,22.5,37.5,7.6,54685,7,3-dorm-compacto
361,1,1,irregular,1,1,10,22.6,12.5,3.9,43522,5,1-dorm
146,1,4,cuadrado,1,1,13.1,12.2,15,3.2,40833,4,1-dorm
249,2,4,irregular,1,1,9.9,15.5,10,4,26267,4,1-dorm
192,1,3,ancho,1,1,7.4,15.9,9.7,4.6,33622,4,1-dorm
429,4,1,angosto,2,1,11.4,46.9,26.7,4,75262,8,2-dorm
176,4,4,cuadrado,2,2,7.6,19,20.2,8.2,51894,6,2-dorm
125,2,4,ancho,2,1,10.7,8.4,19.6,3,34451,5,2-dorm
282,4,2,angosto,2,1,10.5,32.8,27.9,4,57547,7,2-dorm
447,4,3,cuadrado,2,2,9.8,40.6,28.2,7.3,79817,8,2-dorm
421,4,4,angosto,2,1,10.8,41.1,28,3.3,78936,7,2-dorm
169,2,4,angosto,1,1,10.6,11.2,12.2,3.2,27833,4,1-dorm
124,3,3,irregular,2,1,9.6,10.7,20.1,3.9,44237,5,2-dorm
166,3,3,angosto,2,1,8.8,12.4,26.7,3.6,45275,6,2-dorm
439,1,2,angosto,1,1,8,29.9,14.5,3.5,55103,6,1-dorm
215,4,2,angosto,3,3,9,23.6,44.6,14.8,91856,7,3-dorm-largo
416,4,4,irregular,2,1,10.5,37.9,26.4,4.2,73824,5,2-dorm
275,2,2,cuadrado,1,1,7.9,25.7,12.7,4.6,46263,7,1-dorm
357,1,4,ancho,1,1,7.8,23.3,12.5,3.3,41027,4,1-dorm
419,4,3,cuadrado,3,2,8.6,42,30.8,7.9,82388,7,3-dorm-compacto
336,2,3,irregular,1,1,8.7,30.9,10.6,4.9,49672,5,1-dorm
196,3,1,ancho,2,1,7.4,20.7,24.9,3.6,45504,5,2-dorm
196,1,4,ancho,1,1,12.1,16.2,13.7,4.8,41544,5,1-dorm
310,4,1,angosto,3,2,6.7,33.8,42.5,8.6,90166,9,3-dorm-largo
241,2,1,irregular,3,1,8.3,20.3,31.6,3,52380,5,3-dorm-largo
329,3,1,irregular,2,2,8.9,26.5,19.2,9.9,57407,5,2-dorm
206,2,3,angosto,2,1,8,16.7,25.7,3.7,40211,6,2-dorm
167,4,4,irregular,3,1,7.4,17.6,28.2,3.2,48459,5,3-dorm-compacto
111,2,3,irregular,1,1,11.3,9.4,9.9,4.9,32865,5,1-dorm
212,3,1,angosto,2,2,9.7,16.4,27.6,7.4,42160,6,2-dorm
317,3,4,angosto,2,1,5.6,24.9,28.3,4.3,44283,5,2-dorm
136,4,3,angosto,3,1,9.8,15.9,39.8,3.5,56541,7,3-dorm-largo
176,1,2,ancho,2,1,6.1,13.4,24.2,4.6,47922,5,2-dorm
119,1,2,angosto,2,2,7.4,8.5,24.8,6.4,43560,4,2-dorm
416,4,1,irregular,3,2,7.8,44.8,29.7,7.5,72305,8,3-dorm-largo
204,2,3,ancho,2,1,9.3,15.4,24,3.9,34601,6,2-dorm
438,2,2,ancho,1,1,6.9,32.2,12.1,4.1,55008,5,1-dorm
101,4,2,irregular,3,2,7,10,38.3,6.2,53176,6,3-dorm-largo
419,3,4,angosto,2,1,6.3,43.2,27.9,4.3,81350,9,2-dorm
438,4,4,angosto,2,2,7.9,50.2,28.9,9.1,90040,8,2-dorm
295,4,2,cuadrado,3,2,10,30.1,35.6,7.6,71286,8,3-dorm-compacto
420,4,2,cuadrado,3,1,13,45.9,35.2,3.7,69941,9,3-dorm-compacto
247,4,4,ancho,2,2,11.1,27.2,19.3,9.6,58428,5,2-dorm
398,4,2,cuadrado,3,1,13.9,40.6,30.3,4.6,63554,9,3-dorm-compacto
187,4,2,ancho,3,1,6.9,21.3,28.7,4,48530,6,3-dorm-compacto
378,2,2,cuadrado,2,2,13.4,28,21.2,7.7,56878,5,2-dorm
257,4,1,cuadrado,3,2,9.7,28.1,27.8,6.8,68858,5,3-dorm-compacto
192,3,2,cuadrado,3,2,10.8,18.4,31.2,7,48368,5,3-dorm-compacto
214,1,3,cuadrado,2,1,9,16.3,24.4,3.8,45021,5,2-dorm
441,4,2,ancho,3,2,7.2,37.4,31.1,6.3,57905,9,3-dorm-compacto
322,4,4,cuadrado,3,2,9.1,36.8,43.2,9.7,86139,8,3-dorm-compacto
323,4,1,cuadrado,3,2,8.3,33.8,41.8,7.6,79496,7,3-dorm-compacto
449,2,2,irregular,2,1,8.2,37.7,23.6,4.2,71343,6,2-dorm
270,1,4,ancho,2,2,11.8,21.6,29.7,7.4,48484,7,2-dorm
391,3,3,irregular,2,2,7.3,38.1,19.4,7.7,71287,6,2-dorm
179,4,4,irregular,2,1,8.8,20.1,24.6,4.5,47043,7,2-dorm
391,1,3,cuadrado,1,1,8.7,27.5,12.9,3.3,47441,7,1-dorm
197,1,3,irregular,2,1,6.5,12.1,18.4,3.4,32105,4,2-dorm
334,4,1,irregular,2,1,11.1,38.5,20.7,4.2,69026,6,2-dorm
238,2,1,irregular,1,1,5.4,21.2,10.7,3.7,38442,5,1-dorm
417,1,1,irregular,1,1,10,32.8,13.1,4.9,47752,6,1-dorm
266,2,2,cuadrado,1,1,13.5,22,9.1,3.4,42135,4,1-dorm
235,1,1,angosto,2,2,10.3,14.9,29.3,8.1,61273,7,2-dorm
199,4,2,ancho,3,1,12.8,21,28.3,4.6,61534,7,3-dorm-largo
326,4,1,ancho,2,1,10.8,35.8,23.4,3.1,63687,7,2-dorm
289,4,1,cuadrado,3,1,7.5,27.5,41.1,3.7,73911,6,3-dorm-compacto
443,1,2,angosto,1,1,12.1,32.8,11.4,3.5,45369,5,1-dorm
285,2,1,irregular,3,2,10.1,25.1,36.2,7.8,69697,5,3-dorm-compacto
360,3,3,cuadrado,2,1,12.5,30.8,29.8,3.4,61043,5,2-dorm
212,2,3,irregular,1,1,8.2,14,14.9,3.1,33523,5,1-dorm
377,3,3,irregular,2,1,10.4,39,23.6,4.9,56524,7,2-dorm
405,2,3,irregular,1,1,5.6,33.9,14.7,4.8,42668,5,1-dorm
244,3,1,angosto,3,2,11,18.7,38.6,6.5,59290,5,3-dorm-largo
285,4,2,cuadrado,3,2,9.2,32.2,33.8,9.2,80416,7,3-dorm-compacto
143,3,3,angosto,2,1,6.9,10.9,18.8,4.6,37908,4,2-dorm
325,2,2,ancho,1,1,13.9,20.4,14.5,3.1,50714,6,1-dorm
395,3,1,ancho,2,1,7.7,30,30,4.4,60881,5,2-dorm
208,4,2,angosto,3,2,12.5,24.5,27.8,7.1,67403,5,3-dorm-largo
288,2,1,angosto,2,1,11.2,22,19.8,3.8,51249,5,2-dorm
294,1,3,irregular,2,1,5.4,15.4,26,4.8,46475,5,2-dorm
294,1,2,ancho,1,1,13.8,16.4,9.2,3.2,34135,5,1-dorm
208,1,1,cuadrado,1,1,9.8,14.1,10.4,4,33491,5,1-dorm
201,3,4,ancho,2,1,12.3,15.4,27.6,4.6,50696,5,2-dorm
127,1,2,ancho,1,1,10.6,10.4,13.2,4.3,36111,4,1-dorm
191,4,4,cuadrado,2,1,12.6,16.8,26.5,3.9,54029,7,2-dorm
274,3,2,angosto,2,2,11.4,27.3,28.2,7,53817,5,2-dorm
204,4,3,angosto,3,2,6.8,18,42.2,8.6,70655,6,3-dorm-largo
360,2,3,angosto,2,1,10.7,22.5,23.8,3.8,57450,7,2-dorm
176,1,1,angosto,2,2,8.8,9.9,19.4,8.4,32089,4,2-dorm
412,1,4,ancho,1,1,9.9,34.5,10.8,3.4,57654,6,1-dorm
436,1,2,cuadrado,1,1,13.2,27.8,15,4.6,46189,6,1-dorm
158,2,2,cuadrado,2,1,12.5,10.4,26.8,3.9,45140,6,2-dorm
174,3,4,angosto,3,3,9.6,18.6,40.8,12.3,54315,7,3-dorm-largo
212,3,1,angosto,2,1,5.7,19.5,29.5,4.6,56204,5,2-dorm
449,2,2,cuadrado,1,1,6.6,29,14.1,3.2,45392,6,1-dorm
317,2,3,cuadrado,3,1,13.5,20.6,35.7,3.1,67171,6,3-dorm-compacto
378,2,1,ancho,1,1,14,26,11.8,4.2,43544,5,1-dorm
445,1,2,irregular,2,2,10.4,34.1,29,8.9,58650,7,2-dorm
206,3,1,irregular,3,2,11.6,17.9,29.8,6.2,63652,5,3-dorm-largo
376,3,2,ancho,2,1,10.4,32,29.7,4.3,75416,6,2-dorm
136,2,1,angosto,2,2,7.1,8.9,22.7,6.5,40412,4,2-dorm
215,1,3,ancho,1,1,9.5,11.9,11.1,3.7,32344,4,1-dorm
302,3,2,angosto,2,2,11.2,31.6,27.7,9.6,77756,9,2-dorm
401,3,1,irregular,2,2,7.5,30.3,24.9,9.4,50384,5,2-dorm
437,1,4,angosto,2,1,8.3,23.3,25.4,3.8,56910,5,2-dorm
247,1,2,cuadrado,1,1,11.8,18.6,9.6,5,37480,4,1-dorm
132,4,3,angosto,2,2,5.5,12.1,22.6,9.1,45823,4,2-dorm
177,3,2,ancho,3,2,13.1,16.7,35.9,6.9,51815,6,3-dorm-largo
410,3,4,irregular,2,2,6.5,34,25.3,7.3,49782,6,2-dorm
118,4,2,irregular,3,1,11.5,12.4,44.7,4.5,64222,6,3-dorm-compacto
343,2,1,irregular,2,1,11.3,23,18.2,3.2,48499,7,2-dorm
117,3,1,angosto,2,1,9,11.4,29.2,4.2,46328,6,2-dorm
227,1,1,angosto,1,1,6.4,16.5,11.3,4.3,25741,4,1-dorm
286,3,1,angosto,2,1,7.3,25.6,25.3,3.1,56426,6,2-dorm
172,2,1,angosto,1,1,7.8,12.4,11.3,3.4,32629,4,1-dorm
262,1,2,angosto,1,1,6.9,21,13.8,4.9,37172,5,1-dorm
138,1,1,angosto,1,1,6.4,11.6,11.6,3.1,24117,4,1-dorm
241,2,1,ancho,1,1,6.8,22.2,10.8,4.4,34089,5,1-dorm
315,2,2,cuadrado,2,1,12.2,29.9,18.4,3.9,63600,7,2-dorm
338,3,1,ancho,2,1,11.1,32.3,19,4.4,55032,6,2-dorm
309,1,3,ancho,1,1,7.7,16.9,14.5,3.2,40740,4,1-dorm
388,4,2,ancho,2,2,6.8,35,26.7,6.4,71188,7,2-dorm
170,3,3,angosto,2,1,10.4,16.5,28.9,3.5,52426,6,2-dorm
237,3,4,cuadrado,3,2,6.3,20.8,40.9,8.6,50652,6,3-dorm-compacto
196,1,2,angosto,2,1,7.6,11.4,19.5,3.2,34006,5,2-dorm
102,2,3,ancho,2,2,6.2,8,22.2,10,45492,5,2-dorm
444,2,1,cuadrado,2,1,11.6,32.1,23.5,3.4,60568,5,2-dorm
231,1,3,irregular,1,1,10.3,17.9,15,3.5,38570,4,1-dorm
140,2,3,cuadrado,2,1,13.3,12,20.2,3.6,42970,4,2-dorm
178,2,3,irregular,1,1,5.4,16.2,13.6,4.5,26440,5,1-dorm
292,2,2,ancho,1,1,8,19.7,9.5,4.9,37466,4,1-dorm
201,2,3,irregular,1,1,11.3,17.5,12.5,4.5,33683,5,1-dorm
312,4,1,angosto,2,1,9.9,33.3,28.8,3.9,64300,6,2-dorm
233,1,3,angosto,1,1,8.9,12.8,13.3,4.9,34854,5,1-dorm
181,4,4,irregular,3,1,11,15.3,37.5,4.5,47715,5,3-dorm-compacto
420,3,3,irregular,2,1,6.7,44.6,22.6,3.4,60283,7,2-dorm
428,4,2,cuadrado,3,3,6.8,43,32.7,11.4,67390,7,3-dorm-compacto
211,1,2,angosto,1,1,6.4,12.2,13.4,3.9,28155,5,1-dorm
220,3,1,ancho,2,2,7.4,18,23.9,6.6,38200,6,2-dorm
443,4,3,cuadrado,3,2,10.7,40.5,31.6,6.1,88101,9,3-dorm-compacto
382,4,1,angosto,3,1,5.8,43.1,34.9,3.1,85753,7,3-dorm-largo
365,4,4,irregular,3,2,11.8,36.4,40.1,7.8,94648,9,3-dorm-compacto
277,4,2,angosto,2,1,6.5,31.6,21.1,3.3,43810,7,2-dorm
419,3,4,ancho,3,1,6.3,43.8,37.9,4.3,64358,8,3-dorm-largo
182,4,4,cuadrado,3,2,9.3,18.3,36.2,9.6,66163,5,3-dorm-compacto
450,3,1,irregular,3,3,6.8,37.5,32.5,11.2,67113,8,3-dorm-compacto
307,2,3,irregular,2,1,8.7,26.9,19.5,4,44833,5,2-dorm
261,2,1,cuadrado,2,1,11,24.9,27.1,3.9,48076,7,2-dorm
335,1,4,angosto,1,1,12.1,18.6,10.3,4.2,39610,4,1-dorm
369,3,3,angosto,3,1,12,28.7,31.6,4.3,56614,5,3-dorm-largo
394,1,3,cuadrado,1,1,8,25,12.8,5,42059,5,1-dorm
282,3,1,angosto,2,2,11.8,29.2,19.9,6.6,50462,7,2-dorm
285,2,3,cuadrado,2,1,8.7,23.3,26.1,3.8,55633,5,2-dorm
297,3,3,cuadrado,2,2,8.7,30.9,26.2,6.5,65943,7,2-dorm
124,1,1,angosto,2,2,8,9,19.5,9.9,37197,4,2-dorm
130,3,4,ancho,2,1,13.1,13,22.6,3.5,42081,5,2-dorm
346,1,1,cuadrado,1,1,6.8,26.5,11.7,4.8,38806,5,1-dorm
382,1,3,ancho,1,1,7.8,27.4,12.7,3.4,43154,7,1-dorm
443,1,3,cuadrado,1,1,10.3,29.1,9.5,4.2,39891,6,1-dorm
401,4,2,irregular,3,1,10.5,40.8,28.1,4.9,77634,8,3-dorm-largo
364,1,1,ancho,2,1,10.2,29.5,26.7,4.4,60082,5,2-dorm
210,3,2,angosto,3,1,6,16.8,37.9,4.3,64397,6,3-dorm-largo
183,3,4,cuadrado,2,1,10.9,17.8,23.6,4.2,47162,5,2-dorm
276,4,2,angosto,2,1,5.4,26.2,24.5,4.5,51650,6,2-dorm
116,1,2,cuadrado,1,1,8.2,7.1,12,4.8,21327,4,1-dorm
308,3,1,cuadrado,2,1,9.6,27.2,21,3.3,51179,6,2-dorm
395,3,3,ancho,2,1,10.2,36.8,25.5,3.9,74502,6,2-dorm
441,4,2,cuadrado,2,1,10,45.7,21.4,4.9,61001,8,2-dorm
342,1,4,angosto,2,2,9.6,17.8,19.6,8.2,53947,6,2-dorm
202,3,2,irregular,3,3,7.5,20,31.2,12,57193,7,3-dorm-compacto
171,4,3,ancho,3,2,9.6,15.5,41.7,9.1,52023,7,3-dorm-largo
270,2,4,ancho,2,2,12.2,20.4,24.7,9.2,61419,7,2-dorm
424,3,4,angosto,2,2,6,44.2,22,7.1,70717,7,2-dorm
119,3,2,ancho,2,2,7,11,21.4,8.7,41283,4,2-dorm
338,3,2,cuadrado,2,1,6.8,32,21.1,5,60141,5,2-dorm
333,1,1,angosto,1,1,5.8,20.9,12,3.3,31187,5,1-dorm
103,4,4,irregular,2,2,7.8,11.1,23.1,8,39565,6,2-dorm
284,1,1,irregular,1,1,5.3,23.8,9.5,4.5,34870,5,1-dorm
114,3,2,ancho,2,2,9.2,9.4,19,7.3,36101,4,2-dorm
168,2,4,cuadrado,2,1,12.9,12.6,26.7,4.4,53782,5,2-dorm
346,4,4,ancho,3,1,8.8,33.5,37.1,3.3,76771,8,3-dorm-largo
268,1,1,angosto,1,1,10.1,13.8,10.1,4.2,37065,4,1-dorm
355,4,2,irregular,3,2,5.5,38.2,41.7,6.8,89306,7,3-dorm-compacto
242,3,4,irregular,3,2,11.2,22.4,30,6.8,53777,7,3-dorm-compacto
115,4,2,angosto,3,2,9.5,10.8,35.2,9.5,61248,6,3-dorm-largo
308,3,4,ancho,2,1,7.8,32.6,27.5,4.4,70048,6,2-dorm
305,4,2,irregular,3,1,7.6,29,38.1,3.6,52573,5,3-dorm-largo
419,2,3,irregular,1,1,5.7,32.6,9.4,4.4,48241,6,1-dorm
417,4,1,ancho,3,2,12.3,44,40.3,6.3,100233,9,3-dorm-largo
328,2,4,cuadrado,2,1,8.3,28.2,24.1,3.5,42970,6,2-dorm
140,1,3,irregular,1,1,8.8,10.5,11.1,3.3,22641,5,1-dorm
396,4,4,cuadrado,3,2,12.5,42.2,29,9,89855,7,3-dorm-compacto
350,4,4,angosto,3,2,8.5,36.1,29.2,9,77907,8,3-dorm-largo
141,2,1,ancho,2,1,10.9,9.2,18.4,3.4,33629,4,2-dorm
384,1,4,angosto,1,1,11.1,26.4,11.4,3.3,45217,7,1-dorm
412,4,4,cuadrado,2,1,7.9,35.8,27.2,3.2,56516,6,2-dorm
343,1,2,cuadrado,2,2,10.9,24,18.3,8.6,43024,5,2-dorm
381,2,2,ancho,1,1,9.8,27.7,14.5,4,43511,6,1-dorm
369,1,2,ancho,2,1,11.9,25.6,21.7,3.2,48215,5,2-dorm
296,3,3,irregular,2,2,11.4,23.5,22,7.9,48069,6,2-dorm
230,4,4,ancho,3,1,13.9,26.7,36.3,3.2,71836,7,3-dorm-compacto
109,1,3,angosto,1,1,10.5,9.2,11.1,4.3,26038,5,1-dorm
279,4,4,angosto,2,1,9.6,29.8,29.2,4,50442,7,2-dorm
367,1,4,ancho,1,1,9.1,27.4,12.1,4.8,50271,6,1-dorm
282,3,2,angosto,2,1,12.5,20.9,29.5,3.3,44120,7,2-dorm
148,4,2,irregular,2,1,11.8,16.8,20.5,4.7,43508,6,2-dorm
286,1,3,irregular,1,1,7.5,22.9,11.2,4.2,32324,5,1-dorm
319,2,3,cuadrado,2,1,12,22.9,22.7,4.2,40629,6,2-dorm
426,3,3,ancho,3,1,11.1,34.8,38.7,4.4,76433,9,3-dorm-largo
323,3,4,irregular,2,1,9.8,28.2,20.3,3.4,43112,5,2-dorm
417,2,4,angosto,1,1,11.1,34.6,9.2,3.4,41275,5,1-dorm
314,1,3,cuadrado,1,1,13.2,25.3,13.7,4.3,40824,7,1-dorm
428,4,2,cuadrado,2,1,9.8,39.4,19.3,3.3,53880,7,2-dorm
153,1,4,irregular,2,2,7.1,11.8,29,7,53848,5,2-dorm
261,1,2,cuadrado,1,1,9.7,20.6,14,3.8,33142,4,1-dorm
421,2,3,ancho,2,1,12.5,29.3,23,3.7,55902,6,2-dorm
149,2,3,cuadrado,1,1,10.9,11.7,14.7,3.4,29751,5,1-dorm
215,3,2,angosto,2,2,5.5,16.6,19.8,7.3,38744,4,2-dorm
165,2,1,ancho,2,1,10.9,14.1,20.4,4.5,47480,4,2-dorm
276,1,1,ancho,1,1,13.7,17.6,13.5,3.5,45735,5,1-dorm
265,3,1,irregular,2,2,5.6,27.6,21,9.6,56011,5,2-dorm
231,3,4,cuadrado,2,2,11.2,17.5,24.3,6.4,51316,7,2-dorm
150,3,1,cuadrado,2,2,7.9,15.8,19,8.7,34179,7,2-dorm
180,2,1,cuadrado,2,1,9.5,12.3,28.6,3.1,41003,5,2-dorm
410,4,4,irregular,3,1,6.7,37,44.4,3,66074,7,3-dorm-compacto
121,3,3,ancho,2,1,13.2,9.3,23.2,3.4,45007,5,2-dorm
443,1,2,ancho,2,1,11.8,25.5,29.2,4.6,65898,5,2-dorm
398,1,2,angosto,2,2,8,31.9,22.8,7.1,50304,5,2-dorm
212,2,4,cuadrado,1,1,8.6,17.6,11.3,4.1,40936,4,1-dorm
284,3,2,angosto,3,1,12.5,23.9,31.6,4.4,62461,5,3-dorm-largo
435,3,1,angosto,3,2,12.5,32.2,27.2,7,56639,7,3-dorm-largo
209,3,4,cuadrado,3,2,13.5,21.9,33,9.2,72297,7,3-dorm-compacto
215,1,2,ancho,2,2,8,13.1,22.1,8.7,41177,7,2-dorm
346,3,1,ancho,2,2,13.8,29,21.7,9.2,47924,7,2-dorm
214,3,2,cuadrado,3,1,13.8,22.5,38.6,3.7,76300,5,3-dorm-compacto
312,2,4,cuadrado,1,1,9.2,29.1,9.9,4.7,37951,6,1-dorm
254,1,2,angosto,1,1,9.9,19.1,12.2,3.3,35442,4,1-dorm
344,1,2,cuadrado,1,1,10.9,27.5,13.8,4.6,44151,7,1-dorm
161,1,2,cuadrado,1,1,6.9,13.4,10.3,3.4,32830,5,1-dorm
137,4,4,ancho,3,2,9.4,13.6,38.3,9.8,50565,5,3-dorm-compacto
335,2,2,ancho,1,1,7.8,26,13,4.3,44927,5,1-dorm
287,4,3,ancho,3,1,12.4,32.2,37.9,4.7,84704,9,3-dorm-largo
104,1,1,cuadrado,2,1,11.4,8.3,26.9,3.5,48271,5,2-dorm
246,2,1,angosto,2,2,9.8,18.7,27.5,7.3,57296,7,2-dorm
205,1,3,irregular,1,1,7.9,13,11.6,4.5,27199,5,1-dorm
405,2,3,angosto,2,1,9.2,31.8,23.9,4.3,67813,7,2-dorm
251,3,3,cuadrado,2,1,11.5,26.1,19.6,3.9,47416,5,2-dorm
418,3,3,angosto,3,2,7.9,42.1,42.5,6.4,90452,9,3-dorm-largo
107,4,1,cuadrado,2,2,7.1,9.5,26.4,7.4,49813,5,2-dorm
305,3,2,cuadrado,2,2,9.8,29.7,20.8,9.7,66083,6,2-dorm
201,1,4,ancho,2,1,11.4,13.4,25.2,4.4,46434,5,2-dorm
413,2,1,cuadrado,3,2,6.3,33.1,29.5,6.8,54091,7,3-dorm-compacto
189,1,1,cuadrado,1,1,8.8,9.8,12.9,4.3,31117,4,1-dorm
256,4,3,ancho,3,1,6.5,27,30.8,3.4,60234,6,3-dorm-compacto
276,3,2,angosto,3,1,6.1,25.3,30.7,4.8,57237,7,3-dorm-largo
433,4,4,ancho,2,1,9.8,47.9,25,4.1,64529,7,2-dorm
127,3,3,ancho,2,1,9.3,12,20.9,4.7,32840,5,2-dorm
160,2,1,irregular,2,1,10.6,14,20.2,3.8,35371,5,2-dorm
424,3,1,irregular,3,3,5.1,42.5,35,13.5,80609,9,3-dorm-largo
230,4,2,ancho,3,1,12.6,26.8,33.8,3.6,75305,6,3-dorm-compacto
104,2,4,irregular,3,2,8.7,8,43.8,7.6,61532,7,3-dorm-compacto
296,3,3,ancho,2,2,10,22.1,28.6,7.7,56550,7,2-dorm
235,2,3,irregular,2,1,6.5,20.8,28.3,3.6,43813,5,2-dorm
266,2,2,angosto,1,1,10.8,18.6,9.8,4.1,37896,5,1-dorm
102,1,3,cuadrado,1,1,13.4,6.1,12.2,4.9,28974,4,1-dorm
283,4,1,ancho,3,2,9.9,30.1,40.3,8.7,58307,7,3-dorm-compacto
224,2,2,angosto,2,1,9,18.9,28.4,4.3,53360,7,2-dorm
344,3,4,irregular,3,1,11.4,35.6,27.7,3.3,55277,6,3-dorm-compacto
273,4,3,cuadrado,2,1,6.7,30,24.8,4,44625,6,2-dorm
223,3,3,ancho,3,1,11.2,22.2,35.1,3.2,64682,6,3-dorm-largo
203,4,1,angosto,2,1,8,19.1,25.1,3.6,52131,6,2-dorm
123,2,2,ancho,2,1,10.8,8.9,28.9,4.9,51293,6,2-dorm
290,1,2,irregular,1,1,11.5,24.5,13.4,3.2,49720,7,1-dorm
107,2,1,angosto,2,1,6.8,7.9,26.6,4.2,34412,5,2-dorm
201,2,1,ancho,2,1,6,15.3,21.2,4.2,32879,5,2-dorm
349,4,1,irregular,3,1,8.4,35.6,42.7,3.6,85588,8,3-dorm-compacto
167,2,2,ancho,2,1,9,14.3,21.3,3.3,42187,4,2-dorm
154,2,4,angosto,2,2,12.3,10.2,27.5,7.4,38112,6,2-dorm
412,3,2,angosto,3,1,6.8,39.9,40.2,4,64871,8,3-dorm-largo
193,4,4,irregular,3,1,5.4,17.7,28.9,3.1,53128,6,3-dorm-compacto
442,4,2,ancho,3,2,10.1,39.1,35.2,8.6,86869,7,3-dorm-compacto
323,4,4,irregular,2,1,5.8,31.2,18.6,4.5,55047,6,2-dorm
432,2,2,ancho,2,2,13.8,34,23.8,7.2,56760,7,2-dorm
171,1,1,cuadrado,1,1,12.6,14,9.9,4.3,37220,5,1-dorm
187,2,3,angosto,2,1,11.5,12.5,23.9,3.2,42377,7,2-dorm
333,2,4,cuadrado,2,2,12.4,24.9,21.9,8.8,45924,5,2-dorm
436,2,3,ancho,1,1,13.3,28.1,12.6,4.5,56822,5,1-dorm
182,3,3,irregular,2,1,7,18.4,19.8,4.5,41196,4,2-dorm
281,4,3,irregular,3,1,7.7,24.8,44.7,4.7,64193,7,3-dorm-largo
364,2,3,irregular,1,1,10.7,27.4,11.7,3.4,48554,5,1-dorm
250,2,1,ancho,1,1,9.5,16.2,13.9,4.5,29225,4,1-dorm
184,4,3,ancho,2,1,12.7,18.6,26.6,3.8,58311,5,2-dorm
324,2,1,irregular,2,1,9.3,22.7,23.4,4.5,58213,5,2-dorm
324,2,2,ancho,2,1,9.1,28.1,18.9,3.9,39861,5,2-dorm
294,4,2,cuadrado,2,2,9.9,29.6,19.9,7.8,46987,5,2-dorm
133,3,2,cuadrado,3,2,8.6,10.6,27.5,8.8,40771,7,3-dorm-compacto
364,2,4,irregular,2,1,11.6,24.9,20.4,4.1,49916,5,2-dorm
414,2,1,irregular,1,1,6.1,37.9,9.9,5,45268,6,1-dorm
214,2,4,angosto,2,2,11.6,19,18.7,9.7,49133,6,2-dorm
356,4,3,ancho,3,3,8,41.5,36.4,12.2,75025,8,3-dorm-compacto
145,2,3,irregular,2,2,7.3,13.8,18.4,8.8,33608,5,2-dorm
365,2,1,cuadrado,2,2,8.7,28.6,23.3,6.2,51044,7,2-dorm
130,1,1,irregular,1,1,5.6,9.7,14.2,4.3,30144,4,1-dorm
377,2,1,cuadrado,2,1,7,33.4,28.7,3.5,68462,6,2-dorm
222,3,3,angosto,2,2,10.6,20.2,24.3,6.4,52664,6,2-dorm
211,4,2,cuadrado,3,2,12.9,22,27.4,8.9,65655,5,3-dorm-compacto
438,4,2,irregular,2,1,9.2,50.8,27.6,3.4,67587,8,2-dorm
428,4,2,angosto,3,1,10,48.9,33.8,3.4,83739,9,3-dorm-largo
258,1,4,cuadrado,1,1,13.1,20.2,14.4,3.8,50833,6,1-dorm
180,2,2,irregular,2,1,5.8,14.9,24.4,3.9,48625,4,2-dorm
408,3,3,angosto,2,2,10.6,37.6,29.1,9.4,67923,8,2-dorm
162,3,1,irregular,3,2,7.9,13,37.6,6.1,51974,6,3-dorm-compacto
196,2,4,angosto,1,1,12.4,16.4,12.7,3.7,37128,4,1-dorm
265,3,2,angosto,2,2,5.7,24.1,20.9,8.1,55761,5,2-dorm
344,1,3,cuadrado,1,1,10.2,25.8,9.6,4.3,35143,5,1-dorm
324,3,4,ancho,2,1,12.2,34.1,22,5,51935,5,2-dorm
365,4,4,cuadrado,3,1,6.5,37.1,29.7,3.8,51228,5,3-dorm-compacto
256,1,3,irregular,2,2,10,18.1,28.2,6.9,57578,7,2-dorm
